,GEO.id,GEO.id2,GEO.display-label,Year under Quarantine,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016,respop72017,USPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
2398,0500000US46071,46071,"Jackson County, South Dakota",NA,3031,3031,3050,3157,3167,3235,3270,3282,3297,3289,SD,1265794,Jackson County,4827418440,19106241,1863.877,7.377,43.676735,-101.62632
2399,0500000US46073,46073,"Jerauld County, South Dakota",NA,2071,2071,2091,2075,2054,2073,2042,2020,2005,2028,SD,1265778,Jerauld County,1362808091,16668604,526.183,6.436,44.06341,-98.62317
2400,0500000US46075,46075,"Jones County, South Dakota",NA,1006,1006,1011,1004,992,973,957,918,935,936,SD,1266981,Jones County,2511453379,3147180,969.678,1.215,43.95199,-100.686139
2401,0500000US46077,46077,"Kingsbury County, South Dakota",NA,5148,5147,5133,5171,5231,5066,5052,4954,4977,4952,SD,1265780,Kingsbury County,2155483525,81655092,832.237,31.527,44.362969,-97.499313
2402,0500000US46079,46079,"Lake County, South Dakota",NA,11200,11202,11282,11564,11741,11906,12089,12340,12605,12809,SD,1265776,Lake County,1457893335,31769730,562.896,12.266,44.02845,-97.123223
2403,0500000US46081,46081,"Lawrence County, South Dakota",NA,24097,24090,24205,24329,24394,24949,24733,24796,25183,25429,SD,1266996,Lawrence County,2072127374,667509,800.053,0.258,44.348572,-103.805791
2404,0500000US46083,46083,"Lincoln County, South Dakota",NA,44828,44823,45186,46804,48401,49910,51597,52993,54572,56664,SD,1265769,Lincoln County,1495182117,1179561,577.293,0.455,43.27942,-96.722286
2405,0500000US46085,46085,"Lyman County, South Dakota",NA,3755,3755,3761,3811,3778,3848,3859,3881,3920,3904,SD,1265789,Lyman County,4253139895,167659051,1642.147,64.734,43.894812,-99.841925
2406,0500000US46087,46087,"McCook County, South Dakota",NA,5618,5618,5609,5544,5556,5586,5541,5468,5481,5499,SD,1265773,McCook County,1487182081,6898508,574.204,2.664,43.678924,-97.362036
2407,0500000US46089,46089,"McPherson County, South Dakota",NA,2459,2459,2455,2451,2428,2424,2418,2398,2422,2426,SD,1265762,McPherson County,2943892857,38569612,1136.643,14.892,45.784249,-99.211421
2408,0500000US46091,46091,"Marshall County, South Dakota",NA,4656,4656,4642,4593,4630,4746,4691,4766,4790,4804,SD,1265759,Marshall County,2170630077,124680563,838.085,48.139,45.737044,-97.58087
2409,0500000US46093,46093,"Meade County, South Dakota",NA,25434,25440,25486,25500,25836,26416,26738,26800,27360,28018,SD,1266991,Meade County,8989706542,30712698,3470.945,11.858,44.605282,-102.714169
2410,0500000US46095,46095,"Mellette County, South Dakota",NA,2048,2043,2026,2072,2050,2047,2067,2026,2081,2088,SD,1267177,Mellette County,3385957220,9219640,1307.325,3.56,43.58469,-100.760955
2411,0500000US46097,46097,"Miner County, South Dakota",NA,2389,2389,2374,2325,2298,2313,2282,2210,2241,2228,SD,1265777,Miner County,1476889390,4382648,570.23,1.692,44.021541,-97.608122
2412,0500000US46099,46099,"Minnehaha County, South Dakota",NA,169468,169472,169978,171604,174693,178424,181329,183880,186051,188616,SD,1265772,Minnehaha County,2089691696,18198505,806.835,7.026,43.667472,-96.795726
2413,0500000US46101,46101,"Moody County, South Dakota",NA,6486,6493,6493,6486,6464,6445,6432,6467,6556,6579,SD,1265775,Moody County,1345200317,3679400,519.385,1.421,44.012429,-96.676054
2414,0500000US46102,46102,"Oglala Lakota County, South Dakota",NA,13586,13586,13636,13898,14039,14129,14217,14364,14392,14354,SD,1266992,Oglala Lakota County,5422404947,7126155,2093.602,2.751,43.33363,-102.561699
2415,0500000US46103,46103,"Pennington County, South Dakota",NA,100948,100958,101242,102382,104182,105934,107543,108107,108903,110141,SD,1266995,Pennington County,7191808178,19906989,2776.773,7.686,44.002349,-102.823801
2416,0500000US46105,46105,"Perkins County, South Dakota",NA,2982,2983,2980,3009,3023,3017,3014,2975,2966,2974,SD,1266990,Perkins County,7434503583,50539581,2870.478,19.513,45.483387,-102.467995
2417,0500000US46107,46107,"Potter County, South Dakota",NA,2329,2334,2351,2370,2338,2356,2307,2297,2270,2231,SD,1265761,Potter County,2230356770,97171992,861.146,37.518,45.052713,-99.962003
2418,0500000US46109,46109,"Roberts County, South Dakota",NA,10149,10149,10192,10297,10326,10247,10291,10211,10222,10278,SD,1265786,Roberts County,2851702831,89947545,1101.049,34.729,45.623397,-96.947551
2419,0500000US46111,46111,"Sanborn County, South Dakota",NA,2355,2355,2354,2355,2318,2326,2330,2345,2378,2450,SD,1266977,Sanborn County,1474586446,2938339,569.341,1.134,44.021032,-98.092105
2420,0500000US46115,46115,"Spink County, South Dakota",NA,6415,6415,6421,6495,6636,6565,6556,6457,6404,6410,SD,1266987,Spink County,3894132582,16076446,1503.533,6.207,44.923772,-98.339615
2421,0500000US46117,46117,"Stanley County, South Dakota",NA,2966,2966,2971,2978,2976,2979,2980,2975,3024,3011,SD,1266998,Stanley County,3741060714,188383669,1444.432,72.735,44.415547,-100.749163
2422,0500000US46119,46119,"Sully County, South Dakota",NA,1373,1368,1378,1377,1429,1439,1409,1406,1419,1407,SD,1266982,Sully County,2607664601,164384696,1006.825,63.469,44.722325,-100.131399
2423,0500000US46121,46121,"Todd County, South Dakota",NA,9612,9610,9643,9841,9904,9988,9933,9993,10099,10065,SD,1266989,Todd County,3596445663,5854544,1388.595,2.26,43.208794,-100.707664
2424,0500000US46123,46123,"Tripp County, South Dakota",NA,5644,5649,5648,5631,5517,5523,5509,5420,5490,5460,SD,1265784,Tripp County,4176247355,13272785,1612.458,5.125,43.349729,-99.876219
2425,0500000US46125,46125,"Turner County, South Dakota",NA,8347,8347,8350,8353,8298,8307,8190,8128,8268,8315,SD,1265770,Turner County,1598188427,1636386,617.064,0.632,43.30867,-97.150185
2426,0500000US46127,46127,"Union County, South Dakota",NA,14399,14399,14493,14644,14801,14761,14989,14872,14992,15029,SD,1265763,Union County,1193294712,16562654,460.734,6.395,42.831106,-96.650829
2427,0500000US46129,46129,"Walworth County, South Dakota",NA,5438,5438,5443,5562,5447,5505,5528,5432,5501,5543,SD,1266973,Walworth County,1835347958,93215243,708.632,35.991,45.427605,-100.027856
2428,0500000US46135,46135,"Yankton County, South Dakota",NA,22438,22438,22436,22499,22580,22649,22683,22682,22626,22662,SD,1266975,Yankton County,1349873574,28676624,521.189,11.072,43.006603,-97.388361
2429,0500000US46137,46137,"Ziebach County, South Dakota",NA,2801,2801,2825,2839,2879,2854,2860,2839,2874,2756,SD,1266993,Ziebach County,5079575456,24212303,1961.235,9.348,44.989764,-101.660827
2430,0500000US47001,47001,"Anderson County, Tennessee",NA,75129,75094,75112,75173,75196,75258,75131,75459,75585,76257,TN,1639722,Anderson County,873292849,19724754,337.18,7.616,36.116731,-84.195418
2431,0500000US47003,47003,"Bedford County, Tennessee",NA,45058,45056,45086,45227,45262,45584,46259,46892,47420,48117,TN,1639723,Bedford County,1226719784,2980756,473.639,1.151,35.51366,-86.458294
2432,0500000US47005,47005,"Benton County, Tennessee",NA,16489,16491,16511,16488,16414,16358,16176,16192,16059,15986,TN,1639724,Benton County,1021248371,108583504,394.306,41.924,36.069253,-88.071212
2433,0500000US47007,47007,"Bledsoe County, Tennessee",NA,12876,12872,12882,12906,12851,13846,14419,14483,14599,14717,TN,1639725,Bledsoe County,1052635794,838360,406.425,0.324,35.593561,-85.20591
2434,0500000US47009,47009,"Blount County, Tennessee",NA,123010,123100,123213,123653,123904,124844,125827,126832,128244,129929,TN,1639726,Blount County,1447309647,20304906,558.809,7.84,35.688185,-83.922973
2435,0500000US47011,47011,"Bradley County, Tennessee",NA,98963,98932,99096,99838,101061,101747,102816,103802,104407,105560,TN,1639727,Bradley County,851489133,6959140,328.762,2.687,35.153914,-84.859414
2436,0500000US47013,47013,"Campbell County, Tennessee",NA,40716,40723,40735,40567,40478,40217,39895,39687,39671,39648,TN,1639728,Campbell County,1243615773,46494677,480.163,17.952,36.401592,-84.159249
2437,0500000US47015,47015,"Cannon County, Tennessee",NA,13801,13816,13801,13723,13803,13704,13614,13754,13907,14216,TN,1648572,Cannon County,687992432,156144,265.635,0.06,35.808394,-86.062404
2438,0500000US47017,47017,"Carroll County, Tennessee",NA,28522,28480,28448,28530,28652,28588,28358,27953,27924,27860,TN,1639729,Carroll County,1547925975,6308712,597.658,2.436,35.965748,-88.452379
2439,0500000US47019,47019,"Carter County, Tennessee",NA,57424,57379,57340,57353,57254,56917,56270,56366,56458,56488,TN,1639730,Carter County,883865752,16654827,341.262,6.43,36.284744,-82.126593
2440,0500000US47021,47021,"Cheatham County, Tennessee",NA,39105,39103,39122,38971,39220,39334,39604,39571,39728,40330,TN,1639731,Cheatham County,783276686,11964173,302.425,4.619,36.255169,-87.100808
2441,0500000US47023,47023,"Chester County, Tennessee",NA,17131,17143,17193,17126,17052,17079,17101,17083,17102,17119,TN,1639732,Chester County,740053456,575590,285.736,0.222,35.420253,-88.611353
2442,0500000US47025,47025,"Claiborne County, Tennessee",NA,32213,32212,32216,32087,31746,31613,31529,31517,31561,31609,TN,1639733,Claiborne County,1125581216,18090601,434.589,6.985,36.501542,-83.660722
2443,0500000US47027,47027,"Clay County, Tennessee",NA,7861,7860,7851,7767,7727,7708,7639,7683,7688,7703,TN,1648573,Clay County,612626310,59071215,236.536,22.808,36.545788,-85.545816
2444,0500000US47029,47029,"Cocke County, Tennessee",NA,35662,35642,35641,35401,35455,35325,35201,35068,35160,35556,TN,1639734,Cocke County,1125399301,22117950,434.519,8.54,35.916198,-83.119224
2445,0500000US47031,47031,"Coffee County, Tennessee",NA,52796,52800,52770,52909,53144,53295,53521,54094,54428,55034,TN,1639735,Coffee County,1111017222,14472637,428.966,5.588,35.488759,-86.078219
2446,0500000US47033,47033,"Crockett County, Tennessee",NA,14586,14576,14588,14558,14610,14608,14645,14578,14467,14473,TN,1648574,Crockett County,687766537,494100,265.548,0.191,35.818795,-89.132494
2447,0500000US47035,47035,"Cumberland County, Tennessee",NA,56053,56062,56197,56522,56894,57322,57836,58122,58532,59078,TN,1639736,Cumberland County,1763849850,9823728,681.026,3.793,35.952398,-84.994761
2448,0500000US47037,47037,"Davidson County, Tennessee",NA,626681,626580,627973,635602,649326,659868,670314,681285,688901,691243,TN,1639737,Davidson County,1304960561,56649279,503.848,21.872,36.169129,-86.78479
2449,0500000US47039,47039,"Decatur County, Tennessee",NA,11757,11750,11718,11681,11633,11662,11680,11600,11711,11751,TN,1639739,Decatur County,864738981,28503793,333.878,11.005,35.603136,-88.110292
2450,0500000US47041,47041,"DeKalb County, Tennessee",NA,18723,18720,18695,18758,18859,19112,19219,19274,19442,19852,TN,1639738,DeKalb County,788354549,63715775,304.385,24.601,35.982219,-85.833596
2451,0500000US47043,47043,"Dickson County, Tennessee",NA,49666,49658,49693,49924,50115,50131,50473,51327,51922,52853,TN,1639740,Dickson County,1268824251,3689043,489.896,1.424,36.145533,-87.364155
2452,0500000US47045,47045,"Dyer County, Tennessee",NA,38335,38330,38318,38110,38183,38088,37815,37782,37605,37463,TN,1639741,Dyer County,1326943234,36772010,512.336,14.198,36.054196,-89.398306
2453,0500000US47047,47047,"Fayette County, Tennessee",1995,38413,38439,38429,38566,38671,38821,39031,39218,39575,40036,TN,1639742,Fayette County,1825375565,3774866,704.781,1.457,35.196993,-89.413803
2454,0500000US47049,47049,"Fentress County, Tennessee",NA,17959,17960,17920,17993,17887,17910,17838,17860,17955,18136,TN,1639743,Fentress County,1291397316,829331,498.611,0.32,36.369888,-84.937764
2455,0500000US47051,47051,"Franklin County, Tennessee",NA,41052,41064,40961,40818,40678,41173,41268,41324,41567,41652,TN,1639744,Franklin County,1436108593,55079682,554.485,21.266,35.155926,-86.099203
2456,0500000US47053,47053,"Gibson County, Tennessee",NA,49683,49691,49734,49829,49625,49330,49368,49196,49103,49111,TN,1639745,Gibson County,1561106434,2341447,602.747,0.904,35.991632,-88.933812
2457,0500000US47055,47055,"Giles County, Tennessee",NA,29485,29489,29420,29326,28969,28806,28824,28950,29140,29401,TN,1639746,Giles County,1582304826,642572,610.931,0.248,35.202723,-87.035319
2458,0500000US47057,47057,"Grainger County, Tennessee",NA,22657,22656,22721,22750,22689,22736,22865,22851,23112,23144,TN,1648575,Grainger County,726715762,56600343,280.587,21.854,36.277509,-83.509546
2459,0500000US47059,47059,"Greene County, Tennessee",NA,68831,68825,68838,69090,68692,68293,68440,68500,68559,68808,TN,1639747,Greene County,1611409749,5099752,622.169,1.969,36.179514,-82.847485
2460,0500000US47061,47061,"Grundy County, Tennessee",NA,13703,13726,13725,13587,13591,13448,13374,13334,13279,13361,TN,1639748,Grundy County,933548197,1753031,360.445,0.677,35.393386,-85.710379
2461,0500000US47063,47063,"Hamblen County, Tennessee",NA,62544,62533,62514,62801,62683,62997,62952,63384,63717,64277,TN,1648576,Hamblen County,417438540,37890290,161.174,14.63,36.218397,-83.266071
2462,0500000US47065,47065,"Hamilton County, Tennessee",NA,336463,336484,337262,341035,345693,348919,350602,353748,358061,361613,TN,1639749,Hamilton County,1404756919,86766886,542.38,33.501,35.160762,-85.197711
2463,0500000US47067,47067,"Hancock County, Tennessee",NA,6819,6815,6802,6699,6660,6626,6624,6579,6597,6600,TN,1648577,Hancock County,575816105,2988718,222.324,1.154,36.521353,-83.227493
2464,0500000US47069,47069,"Hardeman County, Tennessee",1991,27253,27247,27171,26848,26546,26282,25931,25783,25476,25447,TN,1639750,Hardeman County,1729448612,6829952,667.744,2.637,35.218785,-88.988697
2465,0500000US47071,47071,"Hardin County, Tennessee",1990,26026,26012,26054,25869,25963,25924,25794,25741,25759,25846,TN,1639751,Hardin County,1495264133,49126297,577.325,18.968,35.201893,-88.185696
2466,0500000US47073,47073,"Hawkins County, Tennessee",NA,56833,56829,56872,56528,56413,56577,56368,56242,56366,56459,TN,1639752,Hawkins County,1261465560,32543978,487.055,12.565,36.452211,-82.931386
2467,0500000US47075,47075,"Haywood County, Tennessee",NA,18787,18807,18812,18535,18246,18206,18164,17973,17803,17573,TN,1639753,Haywood County,1380741549,2472509,533.107,0.955,35.585317,-89.281654
2468,0500000US47077,47077,"Henderson County, Tennessee",NA,27769,27782,27789,28011,28014,27948,27987,27964,27793,27751,TN,1639754,Henderson County,1346816726,15219341,520.009,5.876,35.653994,-88.387674
2469,0500000US47079,47079,"Henry County, Tennessee",NA,32330,32354,32402,32410,32376,32229,32246,32145,32245,32450,TN,1639755,Henry County,1455159718,81742881,561.84,31.561,36.325295,-88.300288
2470,0500000US47081,47081,"Hickman County, Tennessee",NA,24690,24689,24647,24360,24191,24202,24431,24366,24649,24864,TN,1639756,Hickman County,1586324705,373710,612.483,0.144,35.802327,-87.467116
2471,0500000US47083,47083,"Houston County, Tennessee",NA,8426,8425,8447,8343,8400,8271,8216,8122,8118,8213,TN,1648578,Houston County,518749021,17312576,200.29,6.684,36.285782,-87.705598
2472,0500000US47085,47085,"Humphreys County, Tennessee",NA,18538,18535,18558,18399,18284,18245,18148,18146,18381,18484,TN,1639757,Humphreys County,1374668747,67184107,530.763,25.94,36.040822,-87.790453
2473,0500000US47087,47087,"Jackson County, Tennessee",NA,11638,11632,11623,11532,11534,11545,11520,11523,11602,11677,TN,1639758,Jackson County,799368960,28196490,308.638,10.887,36.35425,-85.674128
2474,0500000US47089,47089,"Jefferson County, Tennessee",NA,51407,51660,51705,51891,52231,52105,52384,52987,53157,53804,TN,1639759,Jefferson County,711873311,102176879,274.856,39.451,36.048479,-83.440966
2475,0500000US47091,47091,"Johnson County, Tennessee",NA,18244,18242,18288,18207,18149,17995,17932,17835,17777,17691,TN,1639760,Johnson County,772960730,11007740,298.442,4.25,36.453203,-81.861247
2476,0500000US47093,47093,"Knox County, Tennessee",NA,432226,432266,432972,436653,440705,444194,447939,451321,456114,461860,TN,1639761,Knox County,1316572195,45439419,508.331,17.544,35.992726,-83.937721
2477,0500000US47095,47095,"Lake County, Tennessee",NA,7832,7832,7828,7793,7720,7699,7669,7574,7530,7468,TN,1639762,Lake County,429381243,72799687,165.785,28.108,36.333905,-89.485536
2478,0500000US47097,47097,"Lauderdale County, Tennessee",NA,27815,27822,27719,27682,27665,27562,27360,26940,25350,25274,TN,1639763,Lauderdale County,1222389178,92231159,471.967,35.611,35.762951,-89.627732
2479,0500000US47099,47099,"Lawrence County, Tennessee",NA,41869,41851,41967,42064,42073,41921,42210,42449,42979,43396,TN,1639764,Lawrence County,1598356130,2228678,617.129,0.86,35.220476,-87.396546
2480,0500000US47101,47101,"Lewis County, Tennessee",NA,12161,12171,12174,12145,11941,11993,11896,11883,11912,12035,TN,1639765,Lewis County,730608078,1031592,282.089,0.398,35.523244,-87.496983
2481,0500000US47103,47103,"Lincoln County, Tennessee",NA,33361,33350,33379,33372,33365,33474,33409,33554,33528,33751,TN,1639766,Lincoln County,1477179215,971039,570.342,0.375,35.14279,-86.593415
2482,0500000US47105,47105,"Loudon County, Tennessee",NA,48556,48548,48702,49101,49744,50307,50533,50852,51275,52152,TN,1639767,Loudon County,593760987,46923925,229.252,18.117,35.73745,-84.316204
2483,0500000US47107,47107,"McMinn County, Tennessee",NA,52266,52278,52168,52308,52365,52330,52538,52439,52659,52877,TN,1639773,McMinn County,1114009037,5340571,430.121,2.062,35.424471,-84.619962
2484,0500000US47109,47109,"McNairy County, Tennessee",1990,26075,26077,26061,26052,26120,26028,26025,25860,25810,26004,TN,1639774,McNairy County,1457753417,1994987,562.842,0.77,35.175228,-88.563629
2485,0500000US47111,47111,"Macon County, Tennessee",NA,22248,22227,22240,22436,22473,22606,22937,23120,23455,24079,TN,1639768,Macon County,795498349,246690,307.144,0.095,36.537757,-86.00096
2486,0500000US47113,47113,"Madison County, Tennessee",NA,98294,98299,98250,98030,98493,98689,98064,97523,97514,97643,TN,1639769,Madison County,1442901129,3930429,557.107,1.518,35.606056,-88.833424
2487,0500000US47115,47115,"Marion County, Tennessee",NA,28237,28222,28220,28093,28214,28301,28350,28376,28321,28425,TN,1639770,Marion County,1290244637,36484742,498.166,14.087,35.133422,-85.618399
2488,0500000US47117,47117,"Marshall County, Tennessee",NA,30617,30606,30681,30840,30915,31070,31250,31543,31973,32931,TN,1639771,Marshall County,972442316,1801922,375.462,0.696,35.468343,-86.765865
2489,0500000US47119,47119,"Maury County, Tennessee",NA,80956,80930,81174,81470,81981,83542,85345,87390,89588,92163,TN,1639772,Maury County,1588021148,6319196,613.138,2.44,35.615696,-87.077763
2490,0500000US47121,47121,"Meigs County, Tennessee",NA,11753,11768,11794,11668,11669,11651,11699,11785,11948,12068,TN,1639775,Meigs County,505397665,55976974,195.135,21.613,35.512203,-84.816102
2491,0500000US47123,47123,"Monroe County, Tennessee",NA,44519,44505,44617,44912,45082,45200,45388,45693,45967,46240,TN,1639776,Monroe County,1646364006,43812886,635.665,16.916,35.447818,-84.249705
2492,0500000US47125,47125,"Montgomery County, Tennessee",NA,172331,172362,173168,176475,184671,184104,188979,192542,194795,200182,TN,1639777,Montgomery County,1396430651,12080001,539.165,4.664,36.500354,-87.380887
2493,0500000US47127,47127,"Moore County, Tennessee",NA,6362,6345,6333,6373,6310,6280,6298,6256,6293,6384,TN,1648579,Moore County,334684865,3093435,129.223,1.194,35.288888,-86.358684
2494,0500000US47129,47129,"Morgan County, Tennessee",NA,21987,21986,22018,21997,21892,21661,21688,21487,21724,21636,TN,1639778,Morgan County,1352439646,823018,522.18,0.318,36.138697,-84.639262
2495,0500000US47131,47131,"Obion County, Tennessee",NA,31807,31807,31821,31668,31306,31011,30815,30559,30526,30385,TN,1639779,Obion County,1411163261,27434034,544.853,10.592,36.358171,-89.149879
2496,0500000US47133,47133,"Overton County, Tennessee",NA,22083,22084,22094,22161,22165,21971,21948,22067,21978,22012,TN,1639780,Overton County,1122721529,3492728,433.485,1.349,36.34485,-85.283076
2497,0500000US47135,47135,"Perry County, Tennessee",NA,7915,7928,7938,7861,7848,7878,7819,7848,7892,7975,TN,1639781,Perry County,1074185963,21034745,414.746,8.122,35.663755,-87.869323
2498,0500000US47137,47137,"Pickett County, Tennessee",NA,5077,5077,5073,5096,5037,5004,5068,5126,5085,5073,TN,1648580,Pickett County,422113135,29822859,162.979,11.515,36.559364,-85.075741
2499,0500000US47139,47139,"Polk County, Tennessee",NA,16825,16826,16817,16745,16613,16636,16685,16763,16770,16757,TN,1639782,Polk County,1125617646,19911983,434.603,7.688,35.109437,-84.541112
2500,0500000US47141,47141,"Putnam County, Tennessee",NA,72321,72347,72569,73016,73472,74015,74913,75098,76123,77674,TN,1639783,Putnam County,1038860590,3777709,401.106,1.459,36.14094,-85.49618
2501,0500000US47143,47143,"Rhea County, Tennessee",NA,31809,31802,31857,32065,32328,32463,32525,32320,32392,32691,TN,1639784,Rhea County,816822292,54464086,315.377,21.029,35.600587,-84.949552
2502,0500000US47145,47145,"Roane County, Tennessee",NA,54181,54193,54157,53916,53558,53106,52827,52748,52913,53036,TN,1639785,Roane County,934284690,88700776,360.729,34.248,35.847249,-84.523942
2503,0500000US47147,47147,"Robertson County, Tennessee",NA,66283,66349,66355,66705,66728,67221,67869,68429,69177,70177,TN,1639786,Robertson County,1233605511,451691,476.298,0.174,36.52753,-86.869377
2504,0500000US47149,47149,"Rutherford County, Tennessee",NA,262604,262592,263747,268966,274124,280914,288608,297920,307683,317157,TN,1639787,Rutherford County,1604162229,12132094,619.371,4.684,35.843369,-86.417213
2505,0500000US47151,47151,"Scott County, Tennessee",NA,22228,22232,22227,22102,22136,21997,21986,21881,21892,21989,TN,1639788,Scott County,1378656638,2414254,532.302,0.932,36.435276,-84.503528
2506,0500000US47153,47153,"Sequatchie County, Tennessee",NA,14112,14121,14127,14249,14343,14528,14634,14631,14740,14736,TN,1652643,Sequatchie County,688550864,498314,265.851,0.192,35.372336,-85.410082
2507,0500000US47155,47155,"Sevier County, Tennessee",NA,89889,89725,89948,91107,92231,93298,94570,95502,96609,97638,TN,1639789,Sevier County,1534562002,13491054,592.498,5.209,35.80181,-83.515696
2508,0500000US47157,47157,"Shelby County, Tennessee",NA,927644,927683,928552,933268,939425,938825,938434,937885,937130,936961,TN,1639790,Shelby County,1977720315,55485268,763.602,21.423,35.183794,-89.895397
2509,0500000US47159,47159,"Smith County, Tennessee",NA,19166,19149,19125,19131,19103,19040,19026,19228,19466,19636,TN,1639791,Smith County,814020549,28690300,314.295,11.077,36.256645,-85.941915
2510,0500000US47161,47161,"Stewart County, Tennessee",NA,13324,13313,13349,13228,13315,13297,13218,13198,13174,13355,TN,1639792,Stewart County,1189687496,87209797,459.341,33.672,36.458464,-87.811889
2511,0500000US47163,47163,"Sullivan County, Tennessee",NA,156823,156806,156755,156881,156385,156270,156513,156318,156335,157158,TN,1639793,Sullivan County,1070732761,42201523,413.412,16.294,36.509714,-82.301277
2512,0500000US47165,47165,"Sumner County, Tennessee",NA,160645,160617,161199,163584,165783,168623,172183,175193,179108,183545,TN,1639794,Sumner County,1371067660,35857190,529.372,13.845,36.473443,-86.459798
2513,0500000US47167,47167,"Tipton County, Tennessee",NA,61081,61006,61066,61241,61509,61535,61566,61525,61176,61366,TN,1639795,Tipton County,1187267191,38609225,458.406,14.907,35.500259,-89.766803
2514,0500000US47169,47169,"Trousdale County, Tennessee",NA,7870,7864,7874,7810,7787,7801,7993,8040,9950,10083,TN,1648581,Trousdale County,296143587,5960710,114.342,2.301,36.39303,-86.156691
2515,0500000US47171,47171,"Unicoi County, Tennessee",NA,18313,18311,18284,18288,18227,18043,17905,17779,17665,17759,TN,1648582,Unicoi County,481902939,825725,186.064,0.319,36.100126,-82.418214
2516,0500000US47173,47173,"Union County, Tennessee",NA,19109,19109,19118,19191,19103,19054,18990,19161,19232,19442,TN,1648583,Union County,579055053,61028041,223.574,23.563,36.28414,-83.836088
2517,0500000US47175,47175,"Van Buren County, Tennessee",NA,5548,5558,5569,5535,5631,5573,5653,5692,5716,5742,TN,1648584,Van Buren County,708142420,2893455,273.415,1.117,35.699234,-85.458409
2518,0500000US47177,47177,"Warren County, Tennessee",NA,39839,39824,39860,39887,39731,39859,39934,40206,40400,40651,TN,1639796,Warren County,1120619142,3524884,432.673,1.361,35.67825,-85.777343
2519,0500000US47179,47179,"Washington County, Tennessee",NA,122979,123065,123386,123858,124775,125353,125736,126072,127220,127806,TN,1639797,Washington County,845605969,8635314,326.49,3.334,36.295665,-82.495037
2520,0500000US47181,47181,"Wayne County, Tennessee",1995,17021,17027,16987,16942,16918,16850,16788,16677,16665,16583,TN,1639798,Wayne County,1901326637,4023436,734.106,1.553,35.242847,-87.819843
2521,0500000US47183,47183,"Weakley County, Tennessee",NA,35021,35015,35042,34855,34548,34144,33987,33846,33568,33337,TN,1639799,Weakley County,1503107889,3707115,580.353,1.431,36.303596,-88.721194
2522,0500000US47185,47185,"White County, Tennessee",NA,25841,25836,25821,26009,26017,26173,26229,26362,26451,26753,TN,1639800,White County,975592111,7113368,376.678,2.746,35.927049,-85.455785
2523,0500000US47187,47187,"Williamson County, Tennessee",NA,183182,183252,184130,188395,193073,198991,205213,211456,218888,226257,TN,1639801,Williamson County,1508923182,3012752,582.599,1.163,35.894845,-86.897886
2524,0500000US47189,47189,"Wilson County, Tennessee",NA,113993,114057,114677,116756,118991,121914,125146,128434,132433,136442,TN,1639802,Wilson County,1479053189,32002365,571.066,12.356,36.148476,-86.29021
2525,0500000US48001,48001,"Anderson County, Texas",1976,58458,58458,58495,58379,58036,57960,57837,57641,57558,57741,TX,1383786,Anderson County,2752129268,39880658,1062.603,15.398,31.841261,-95.661726
2526,0500000US48003,48003,"Andrews County, Texas",NA,14786,14786,14847,15386,16106,16788,17448,18092,17837,17722,TX,1383787,Andrews County,3886850342,957039,1500.721,0.37,32.312258,-102.640206
2527,0500000US48005,48005,"Angelina County, Texas",1969,86771,86771,86903,87282,87496,87365,87601,87901,87830,87805,TX,1383788,Angelina County,2066241599,173338077,797.78,66.926,31.251951,-94.611056
2528,0500000US48007,48007,"Aransas County, Texas",1983,23158,23158,23181,23228,23462,23897,24581,24834,25275,25572,TX,1383789,Aransas County,652804634,714591509,252.049,275.905,28.104225,-96.977983
2529,0500000US48009,48009,"Archer County, Texas",NA,9054,9055,9112,8834,8808,8793,8835,8755,8774,8809,TX,1383790,Archer County,2339055662,57765519,903.114,22.303,33.616305,-98.687267
2530,0500000US48011,48011,"Armstrong County, Texas",NA,1901,1901,1902,1937,1955,1940,1917,1902,1856,1879,TX,1383791,Armstrong County,2354581675,12219587,909.109,4.718,34.964179,-101.356636
2531,0500000US48013,48013,"Atascosa County, Texas",1975,44911,44911,44950,45483,46415,46997,47700,48349,48666,48981,TX,1383792,Atascosa County,3158596670,4995711,1219.541,1.929,28.891478,-98.535381
2532,0500000US48015,48015,"Austin County, Texas",1969,28417,28411,28357,28570,28516,28651,28940,29447,29637,29786,TX,1383793,Austin County,1674405635,25606133,646.492,9.887,29.891901,-96.27017
2533,0500000US48017,48017,"Bailey County, Texas",NA,7165,7165,7153,7159,7107,7097,6939,7199,7180,7077,TX,1383794,Bailey County,2141847193,1775275,826.972,0.685,34.067521,-102.830345
2534,0500000US48019,48019,"Bandera County, Texas",1976,20485,20485,20557,20538,20595,20561,20814,21146,21710,22351,TX,1383795,Bandera County,2048666851,17288354,790.995,6.675,29.756389,-99.248285
2535,0500000US48021,48021,"Bastrop County, Texas",1979,74171,74159,74317,75090,74799,75896,77919,80198,82754,84761,TX,1383796,Bastrop County,2300355868,19105699,888.172,7.377,30.100771,-97.310643
2536,0500000US48023,48023,"Baylor County, Texas",NA,3726,3726,3708,3695,3590,3577,3567,3649,3638,3581,TX,1383797,Baylor County,2246768188,86991036,867.482,33.587,33.618802,-99.208189
